filename,true_class,predicted_class,confidence,dataset_type,source,correct,all_probs
E (163)_2.jpg,O. exaltata,O. exaltata,88.98979425430298,cropped,internet,True,"[88.98979425430298, 1.1058087460696697, 0.03915856941603124, 0.043377664405852556, 9.365368634462357, 0.456488411873579]"
E (164)(1)_1.jpg,O. exaltata,O. exaltata,98.91290068626404,cropped,internet,True,"[98.91290068626404, 0.0035050295991823077, 0.0029228667699499056, 0.07364380289800465, 1.005078200250864, 0.0019433537090662867]"
E (164)_1.jpg,O. exaltata,O. exaltata,98.91290068626404,cropped,internet,True,"[98.91290068626404, 0.0035050295991823077, 0.0029228667699499056, 0.07364380289800465, 1.005078200250864, 0.0019433537090662867]"
E (165)(1)_1.jpg,O. exaltata,O. majellensis,70.16081809997559,cropped,internet,False,"[15.232835710048676, 0.1330196624621749, 1.300539169460535, 70.16081809997559, 0.7270704489201307, 12.445716559886932]"
E (165)_1.jpg,O. exaltata,O. majellensis,70.16081809997559,cropped,internet,False,"[15.232835710048676, 0.1330196624621749, 1.300539169460535, 70.16081809997559, 0.7270704489201307, 12.445716559886932]"
E (166)(1)_1.jpg,O. exaltata,O. exaltata,76.82820558547974,cropped,internet,True,"[76.82820558547974, 0.10021819034591317, 0.03267918073106557, 22.41085171699524, 0.18911949591711164, 0.43893842957913876]"
E (166)(1)_2.jpg,O. exaltata,O. exaltata,86.20707392692566,cropped,internet,True,"[86.20707392692566, 0.14012011233717203, 0.19219095120206475, 13.049213588237762, 0.20259860903024673, 0.20880673546344042]"
E (166)_1.jpg,O. exaltata,O. exaltata,76.82820558547974,cropped,internet,True,"[76.82820558547974, 0.10021819034591317, 0.03267918073106557, 22.41085171699524, 0.18911949591711164, 0.43893842957913876]"
E (166)_2.jpg,O. exaltata,O. exaltata,86.20707392692566,cropped,internet,True,"[86.20707392692566, 0.14012011233717203, 0.19219095120206475, 13.049213588237762, 0.20259860903024673, 0.20880673546344042]"
E (167)_1.jpg,O. exaltata,O. majellensis,98.63770604133606,cropped,internet,False,"[1.3497503474354744, 0.00016123142358992482, 0.007390052633127198, 98.63770604133606, 0.004599567910190672, 0.00040505292417947203]"
E (168)_1.jpg,O. exaltata,O. exaltata,96.29988670349121,cropped,internet,True,"[96.29988670349121, 0.07997878710739315, 1.0707351379096508, 0.12309314915910363, 0.0025730894776643254, 2.4237219244241714]"
E (168)_2.jpg,O. exaltata,O. exaltata,94.87577080726624,cropped,internet,True,"[94.87577080726624, 0.14854291221126914, 2.9629090800881386, 0.5879001691937447, 0.00022446608909376664, 1.4246533624827862]"
E (169)_1.jpg,O. exaltata,O. exaltata,55.87812662124634,cropped,internet,True,"[55.87812662124634, 0.4940768703818321, 2.946285158395767, 0.8566646836698055, 0.5657166242599487, 39.259132742881775]"
E (17)_1.jpg,O. exaltata,O. sphegodes_Palena,93.21162104606628,cropped,internet,False,"[1.0914302431046963, 0.31386325135827065, 4.807976633310318, 0.40395441465079784, 0.17115683294832706, 93.21162104606628]"
E (17)_2.jpg,O. exaltata,O. majellensis,62.73455619812012,cropped,internet,False,"[9.378735721111298, 0.10787176433950663, 13.167321681976318, 62.73455619812012, 14.537832140922546, 0.07368558435700834]"
E (170)_1.jpg,O. exaltata,O. exaltata,99.9185860157013,cropped,internet,True,"[99.9185860157013, 0.01499806676292792, 0.06553970160894096, 0.00016235144357779063, 0.00042079445847775787, 0.00029197492494859034]"
E (171)_1.jpg,O. exaltata,O. exaltata,94.3288266658783,cropped,internet,True,"[94.3288266658783, 0.014791724970564246, 5.276353284716606, 0.3794084535911679, 0.00026216569040116156, 0.0003626602165240911]"
E (171)_2.jpg,O. exaltata,O. exaltata,99.29630160331726,cropped,internet,True,"[99.29630160331726, 0.012877325934823602, 0.5564057733863592, 0.1273023197427392, 0.0008761934623180423, 0.006238480273168534]"
E (171)_3.jpg,O. exaltata,O. exaltata,99.83537197113037,cropped,internet,True,"[99.83537197113037, 0.0011425027878431138, 0.06728698499500751, 0.09205315727740526, 3.976234950187063e-05, 0.004100310979993083]"
E (172)_1.jpg,O. exaltata,O. sphegodes_Palena,86.61974668502808,cropped,internet,False,"[12.532474100589752, 0.04443662182893604, 0.6112947594374418, 0.18594517605379224, 0.006102939369156957, 86.61974668502808]"
E (172)_2.jpg,O. exaltata,O. sphegodes_Palena,99.68509078025818,cropped,internet,False,"[0.2135168295353651, 0.0028865511922049336, 0.08751405403017998, 0.010935283353319392, 5.173868089514144e-05, 99.68509078025818]"
E (173)_1.jpg,O. exaltata,O. exaltata,99.99744892120361,cropped,internet,True,"[99.99744892120361, 0.00013048505707047298, 0.0004536935648502549, 0.001514936320745619, 3.735868574494816e-05, 0.00042263895920768846]"
E (173)_2.jpg,O. exaltata,O. exaltata,93.86592507362366,cropped,internet,True,"[93.86592507362366, 0.0637197692412883, 0.0004533208084467333, 0.021063530584797263, 2.3554686456918716, 3.693367913365364]"
E (174)_1.jpg,O. exaltata,O. exaltata,99.99288320541382,cropped,internet,True,"[99.99288320541382, 2.5326534114356036e-05, 0.001546363637316972, 6.081592118789558e-06, 8.833053470880259e-05, 0.005449204036267474]"
E (174)_2.jpg,O. exaltata,O. exaltata,64.21029567718506,cropped,internet,True,"[64.21029567718506, 0.001981759305635933, 0.005891519685974345, 0.0007347279733949108, 0.11314258445054293, 35.66794991493225]"
E (174)_3.jpg,O. exaltata,O. incubacea,61.59296631813049,cropped,internet,False,"[9.583072364330292, 1.5146139077842236, 61.59296631813049, 0.416343891993165, 25.269538164138794, 1.6234591603279114]"
E (175)_1.jpg,O. exaltata,O. exaltata,99.99994039535522,cropped,internet,True,"[99.99994039535522, 1.2015862083103457e-06, 2.742209233019821e-05, 2.0609205364507943e-05, 2.410228994165209e-06, 1.3841710710948973e-05]"
E (176)_1.jpg,O. exaltata,O. exaltata,99.24707412719727,cropped,internet,True,"[99.24707412719727, 0.0016791058442322537, 0.03028052451554686, 0.0011399710274417885, 0.0004383819941722322, 0.7193983998149633]"
E (177)_1.jpg,O. exaltata,O. exaltata,99.99982118606567,cropped,internet,True,"[99.99982118606567, 5.059574803567557e-06, 1.7482053138451192e-06, 0.00011388056009309366, 5.206409241509391e-05, 1.182173789970875e-05]"
E (178)_1.jpg,O. exaltata,O. exaltata,92.53371953964233,cropped,internet,True,"[92.53371953964233, 1.963183656334877, 1.0467799380421638, 1.9259680062532425, 0.016853882698342204, 2.513495646417141]"
E (179)_1.jpg,O. exaltata,O. exaltata,99.9821126461029,cropped,internet,True,"[99.9821126461029, 0.0067413493525236845, 0.00010676942565623904, 0.008333097503054887, 0.00010113585631188471, 0.00260538454313064]"
E (179)_2.jpg,O. exaltata,O. sphegodes_Palena,54.261451959609985,cropped,internet,False,"[4.830662906169891, 2.684362605214119, 0.006214523455128074, 37.999674677848816, 0.21763609256595373, 54.261451959609985]"
E (18)_1.jpg,O. exaltata,O. incubacea,99.9799907207489,cropped,internet,False,"[0.0012231656000949442, 0.006417497934307903, 99.9799907207489, 0.0009201398825098295, 0.0003185023388141417, 0.011137076216982678]"
E (180)_1.jpg,O. exaltata,O. exaltata,99.97937083244324,cropped,internet,True,"[99.97937083244324, 0.005811102892039344, 0.0001417902694811346, 0.011998266563750803, 0.0006171806489874143, 0.002046125700871926]"
E (180)_2.jpg,O. exaltata,O. exaltata,97.32653498649597,cropped,internet,True,"[97.32653498649597, 0.012064741167705506, 0.0004077049197803717, 0.005412043537944555, 0.01804398198146373, 2.6375504210591316]"
E (181)_1.jpg,O. exaltata,O. exaltata,99.97738003730774,cropped,internet,True,"[99.97738003730774, 0.0028221462343935855, 0.002644411324581597, 0.011080636613769457, 0.0026674248147173785, 0.003399697015993297]"
E (182)_1.jpg,O. exaltata,O. exaltata,93.18830370903015,cropped,internet,True,"[93.18830370903015, 1.0267448611557484, 0.48409211449325085, 1.473048236221075, 2.566678635776043, 1.2611309997737408]"
E (183)_1.jpg,O. exaltata,O. exaltata,99.97660517692566,cropped,internet,True,"[99.97660517692566, 0.0003014730054928805, 0.0006441244750021724, 0.021505092445295304, 0.00019836431874864502, 0.0007553501291113207]"
E (183)_2.jpg,O. exaltata,O. exaltata,92.70738959312439,cropped,internet,True,"[92.70738959312439, 0.019650049216579646, 0.001019685350911459, 6.813114881515503, 0.3693048842251301, 0.08953395881690085]"
E (184)_1.jpg,O. exaltata,O. sphegodes_Palena,46.650490164756775,cropped,internet,False,"[34.3312531709671, 0.002184530058002565, 0.00015503886743317707, 17.707638442516327, 1.3082765974104404, 46.650490164756775]"
E (185)_1.jpg,O. exaltata,O. exaltata,90.57586193084717,cropped,internet,True,"[90.57586193084717, 0.0426045065978542, 0.010223535355180502, 0.3867161460220814, 0.06917135324329138, 8.915426582098007]"
E (186)_1.jpg,O. exaltata,O. exaltata,99.36397671699524,cropped,internet,True,"[99.36397671699524, 0.0024093620595522225, 0.017129824846051633, 0.0003224219426556374, 0.00010697245897972607, 0.6160668097436428]"
E (186)_2.jpg,O. exaltata,O. sphegodes_Palena,81.5509557723999,cropped,internet,False,"[18.342019617557526, 0.027469085762277246, 0.07228842005133629, 0.0012043917195114773, 0.006056572965462692, 81.5509557723999]"
E (187)_1.jpg,O. exaltata,O. exaltata,99.99971389770508,cropped,internet,True,"[99.99971389770508, 1.7476195068866218e-05, 6.277755346673075e-05, 4.119912091482547e-05, 4.048406196943688e-05, 0.0001455882170375844]"
E (188)_1.jpg,O. exaltata,O. exaltata,98.6522376537323,cropped,internet,True,"[98.6522376537323, 0.20974138751626015, 0.03213429590687156, 0.024111769744195044, 0.4888721276074648, 0.5929035134613514]"
E (188)_2.jpg,O. exaltata,O. exaltata,98.46583604812622,cropped,internet,True,"[98.46583604812622, 0.17948178574442863, 0.0425098609412089, 0.00556073609914165, 1.143372803926468, 0.16322954325005412]"
E (189)_1.jpg,O. exaltata,O. sphegodes_Palena,88.52589130401611,cropped,internet,False,"[9.416989237070084, 0.19522389629855752, 0.020426290575414896, 0.00921734026633203, 1.8322542309761047, 88.52589130401611]"
E (19)_1.jpg,O. exaltata,O. exaltata,96.85085415840149,cropped,internet,True,"[96.85085415840149, 0.13767164200544357, 0.7332764100283384, 0.010586969438008964, 0.76529779471457, 1.5023108571767807]"
E (19)_2.jpg,O. exaltata,O. exaltata,85.45831441879272,cropped,internet,True,"[85.45831441879272, 1.4311915263533592, 3.701011836528778, 1.8348557874560356, 6.4183056354522705, 1.1563192121684551]"
E (190)_1.jpg,O. exaltata,O. exaltata,52.699363231658936,cropped,internet,True,"[52.699363231658936, 1.36976670473814, 32.34851658344269, 6.843094527721405, 6.579332053661346, 0.1599238603375852]"
E (191)_1.jpg,O. exaltata,O. exaltata,59.57597494125366,cropped,internet,True,"[59.57597494125366, 0.017582724103704095, 0.4232870414853096, 28.737077116966248, 0.9804957546293736, 10.265583544969559]"
E (191)_2.jpg,O. exaltata,O. exaltata,65.53720235824585,cropped,internet,True,"[65.53720235824585, 0.06341493572108448, 1.7052557319402695, 28.31246554851532, 4.285585507750511, 0.09607365354895592]"
E (2)_1.jpg,O. exaltata,O. exaltata,99.23034906387329,cropped,internet,True,"[99.23034906387329, 0.03512265102472156, 0.19270849879831076, 0.0034045398933812976, 0.20779527258127928, 0.3306288970634341]"
E (2)_2.jpg,O. exaltata,O. exaltata,90.31204581260681,cropped,internet,True,"[90.31204581260681, 1.0098247788846493, 3.4369658678770065, 1.4087517745792866, 3.0688105151057243, 0.7636039052158594]"
E (20)_1.jpg,O. exaltata,O. exaltata,99.80666041374207,cropped,internet,True,"[99.80666041374207, 0.0016736566976760514, 0.04420011246111244, 0.003430709693930112, 0.0004953272764396388, 0.14353720471262932]"
E (20)_2.jpg,O. exaltata,O. exaltata,79.6038568019867,cropped,internet,True,"[79.6038568019867, 0.2765627112239599, 7.769030332565308, 0.049435615073889494, 0.8003279566764832, 11.50079220533371]"
E (20)_3.jpg,O. exaltata,O. exaltata,60.335129499435425,cropped,internet,True,"[60.335129499435425, 1.292739249765873, 0.3241277765482664, 0.02583549648988992, 3.2556548714637756, 34.766507148742676]"
E (21)_1.jpg,O. exaltata,O. exaltata,92.72884130477905,cropped,internet,True,"[92.72884130477905, 1.0382557287812233, 6.094528362154961, 0.0012984174645680469, 0.0055790773330954835, 0.13149030273780227]"
E (21)_2.jpg,O. exaltata,O. exaltata,98.88048768043518,cropped,internet,True,"[98.88048768043518, 0.19123818492516875, 0.9109523147344589, 0.0006494719855254516, 0.0006332573320833035, 0.016040290938690305]"
E (22)_1.jpg,O. exaltata,O. sphegodes_Palena,76.94377303123474,cropped,internet,False,"[0.3943773917853832, 0.04521949158515781, 5.663944035768509, 16.95043593645096, 0.0022453283236245625, 76.94377303123474]"
E (22)_2.jpg,O. exaltata,O. sphegodes_Palena,97.72387742996216,cropped,internet,False,"[1.3698422349989414, 0.028144457610324025, 0.28579914942383766, 0.5909321364015341, 0.0014039856978342868, 97.72387742996216]"
E (23)_1.jpg,O. exaltata,O. exaltata,79.16481494903564,cropped,internet,True,"[79.16481494903564, 0.05078033427707851, 0.22409951779991388, 0.0010683345863071736, 2.958388812839985, 17.6008477807045]"
E (24)_1.jpg,O. exaltata,O. exaltata,94.27821636199951,cropped,internet,True,"[94.27821636199951, 0.020590878557413816, 0.05455862847156823, 0.271029444411397, 3.504093363881111, 1.8715308979153633]"
E (24)_2.jpg,O. exaltata,O. exaltata,96.8315839767456,cropped,internet,True,"[96.8315839767456, 0.013136115740053356, 0.07051072898320854, 0.0764630502089858, 0.0036946825275663286, 3.0046211555600166]"
E (25)_1.jpg,O. exaltata,O. sphegodes_Palena,93.44411492347717,cropped,internet,False,"[0.2849453594535589, 0.04307608469389379, 3.0970003455877304, 3.130495548248291, 0.000366583253708086, 93.44411492347717]"
E (25)_2.jpg,O. exaltata,O. sphegodes_Palena,99.70792531967163,cropped,internet,False,"[0.2161407144740224, 0.009820122068049386, 0.01572385081090033, 0.04870736156590283, 0.0016884800061234273, 99.70792531967163]"
E (26)_1.jpg,O. exaltata,O. sphegodes_Palena,94.92500424385071,cropped,internet,False,"[3.5991493612527847, 0.5957742687314749, 0.5700657144188881, 0.13454717118293047, 0.175458996091038, 94.92500424385071]"
E (26)_2.jpg,O. exaltata,O. sphegodes_Palena,99.65805411338806,cropped,internet,False,"[0.2552023157477379, 0.0472356507088989, 0.0016115927792270668, 0.0034334643714828417, 0.03446207556407899, 99.65805411338806]"
E (27)_1.jpg,O. exaltata,O. sphegodes_Palena,67.14602708816528,cropped,internet,False,"[30.74696660041809, 0.17583140870556235, 0.05128249176777899, 0.585051765665412, 1.2948397547006607, 67.14602708816528]"
E (27)_2.jpg,O. exaltata,O. sphegodes_Palena,98.97664189338684,cropped,internet,False,"[0.32105257268995047, 0.0010872067832679022, 0.00039047949940140825, 0.00017974060710912454, 0.7006476633250713, 98.97664189338684]"
E (27)_3.jpg,O. exaltata,O. sphegodes_Palena,56.61593675613403,cropped,internet,False,"[18.392544984817505, 0.013035374286118895, 0.00014792059346291353, 0.0034293218050152063, 24.974898993968964, 56.61593675613403]"
E (27)_4.jpg,O. exaltata,O. exaltata,77.73246169090271,cropped,internet,True,"[77.73246169090271, 2.1747417747974396, 0.2604548120871186, 0.04549292498268187, 9.269033372402191, 10.517825931310654]"
E (28)_1.jpg,O. exaltata,O. sphegodes_Palena,88.86628746986389,cropped,internet,False,"[3.675469383597374, 0.6399418693035841, 0.9836290962994099, 5.827794596552849, 0.006878445128677413, 88.86628746986389]"
E (29)_1.jpg,O. exaltata,O. exaltata,74.66356158256531,cropped,internet,True,"[74.66356158256531, 0.006310218304861337, 0.004638450991478749, 0.000524800179846352, 0.015920538862701505, 25.309041142463684]"
E (29)_2.jpg,O. exaltata,O. sphegodes_Palena,99.20992851257324,cropped,internet,False,"[0.15067500062286854, 0.0028879496312583797, 0.00027301425689074676, 0.5421737674623728, 0.09406524477526546, 99.20992851257324]"
E (3)_1.jpg,O. exaltata,O. sphegodes_Palena,99.55726861953735,cropped,internet,False,"[0.44021373614668846, 1.3666262077549618e-05, 6.837240773549524e-08, 2.2686757006340486e-05, 0.0024784336346783675, 99.55726861953735]"
E (3)_2.jpg,O. exaltata,O. exaltata,73.25350046157837,cropped,internet,True,"[73.25350046157837, 0.0010041544555861037, 1.3162561692297459, 16.94798320531845, 0.16154545592144132, 8.319709450006485]"
E (30)_1.jpg,O. exaltata,O. sphegodes_Palena,92.95668005943298,cropped,internet,False,"[5.558046326041222, 0.7813490927219391, 0.10760669829323888, 0.09310239693149924, 0.5032078828662634, 92.95668005943298]"
E (31)_1.jpg,O. exaltata,O. incubacea,87.67765760421753,cropped,internet,False,"[2.2580550983548164, 3.8044966757297516, 87.67765760421753, 0.051991723012179136, 0.5529438611119986, 5.6548625230789185]"
E (32)_1.jpg,O. exaltata,O. incubacea,50.41959285736084,cropped,internet,False,"[2.883066050708294, 1.834004558622837, 50.41959285736084, 34.16225016117096, 10.670777410268784, 0.0303034670650959]"
E (32)_2.jpg,O. exaltata,O. majellensis,52.50328779220581,cropped,internet,False,"[1.3920944184064865, 0.4748599138110876, 34.018683433532715, 52.50328779220581, 11.607518792152405, 0.0035550849133869633]"
E (33)_1.jpg,O. exaltata,O. sphegodes_Palena,61.253952980041504,cropped,internet,False,"[0.16492803115397692, 1.8277976661920547, 30.63606023788452, 0.005639975643134676, 6.111622974276543, 61.253952980041504]"
E (33)_2.jpg,O. exaltata,O. sphegodes_Palena,88.2548987865448,cropped,internet,False,"[5.668732523918152, 0.15870601637288928, 0.04511598963290453, 0.0032815180020406842, 5.869263783097267, 88.2548987865448]"
E (34)_1.jpg,O. exaltata,O. exaltata,95.5546498298645,cropped,internet,True,"[95.5546498298645, 0.3886603284627199, 0.18661674112081528, 0.13906718231737614, 0.49948678351938725, 3.231516107916832]"
E (34)_2.jpg,O. exaltata,O. sphegodes_Palena,78.66557240486145,cropped,internet,False,"[9.992548823356628, 0.2782522002235055, 0.1952058868482709, 9.441284090280533, 1.4271329157054424, 78.66557240486145]"
E (35)_1.jpg,O. exaltata,O. sphegodes_Palena,98.48318696022034,cropped,internet,False,"[1.2317790649831295, 0.15239858767017722, 0.00949695604504086, 0.015077146235853434, 0.10805585188791156, 98.48318696022034]"
